name,url,zone_tags,offer_tags,price_band,notes
Lumpini Place Ratchada - Sathu ลุมพินี เพลส รัชดา - สาธุ คอนโดให้เช่า,https://www.facebook.com/groups/1931987260477381,ratchada,"rent,condo",,
Lumpini Ville Onnut for rent/sale-คอนโดลุมพินีวิลล์ อ่อนนุช พัฒนาการ เช่า,https://www.facebook.com/groups/lumpini.ville.onnut,onnut,"rent,sale,condo",,
Lumpini Ville Phatanakan ลุมพินี วิลล์ พัฒนาการ - ศรีนครินทร์ คอนโดให้เช่า,https://www.facebook.com/groups/860293711340626,,"rent,condo",,
Lumpini Ville Sukhumvit 77 for rent/sale-ลุมพินี วิลล์ สุขุมวิท 77 เช่า/ขาย,https://www.facebook.com/groups/1004485420416651,sukhumvit,"rent,sale",,
Lumpini Ville Sukhumvit 77 ลุมพินี วิลล์ สุขุมวิท 77 คอนโดให้เช่า,https://www.facebook.com/groups/1232600797533010,sukhumvit,"rent,condo",,
Luxury Home Bangkok บ้านหรู คอนโดหรู กรุงเทพและปริมณฑล,https://www.facebook.com/groups/1263597684611510,bangkok,"condo,house",,
Luxury House For Rent บ้านสวย คฤหาสน์หรู บ้านหลังใหญ่,https://www.facebook.com/groups/752785400373088,,"rent,house",,
Luxury House For Rent บ้านสวย คฤหาสน์หรู บ้านหลังใหญ่,https://www.facebook.com/groups/luxuryhouseforrent,,"rent,house",,
Luxury House Thailand ขายคฤหาสน์ บ้านหรู,https://www.facebook.com/groups/693911726038842,,"sale,house",,
Luxury บ้านหรู คฤหาสน์เศรษฐี 10-100 MB,https://www.facebook.com/groups/414986732926032,,house,,
luxuryhome co th,https://www.facebook.com/groups/luxuryhome.co.th,,,,
Market ลูกบ้าน Chapter One Eco รัชดา-ห้วยขวาง,https://www.facebook.com/groups/226748065419999,"huaikhwang,ratchada",house,,
Mobile Legends ชื้อ-ขายแลกเปลี่ยนไอดี TH,https://www.facebook.com/groups/3792677540951125,,sale,,
MUORIGIN2,https://www.facebook.com/groups/MUORIGIN2,,,,
NIA by Sansiri For Rent/Sell exchange - ซื้อ ขาย เช่า,https://www.facebook.com/groups/325470703701724,,"rent,sale",,
Niche Pride Thonglor-Phetchaburi (ลูกบ้าน),https://www.facebook.com/groups/641978723586036,thonglor,house,,
Noble State 39 Phrom Phong for rent/sale-โนเบิล สเตท 39 เช่า/ขาย/ซื้อ,https://www.facebook.com/groups/293835159876209,,"rent,sale",,
officeforrentbangkok,https://www.facebook.com/groups/officeforrentbangkok,bangkok,"rent,office",,
officethailand,https://www.facebook.com/groups/officethailand,,office,,
Owner & Agents Property Bangkok,https://www.facebook.com/groups/owneragentproperty,bangkok,agent_ok,,
Owner Only ปล่อยเช่า ขาย คอนโด จากเจ้าของห้องโดยตรง,https://www.facebook.com/groups/owneronly,,"rent,sale,condo,owner_only",,
owner park24 only for sell rent,https://www.facebook.com/groups/636419180944266,,rent,,
Owner Post (Only) Luxury Condo Bangkok,https://www.facebook.com/groups/luxurycondobkk,bangkok,"condo,owner_only",,
Owner Post - Condo for rent (60K up) in Sukhumvit - Bangkok,https://www.facebook.com/groups/480398983616211,sukhumvit,"rent,condo,owner_only",,
Owner post Luxury property house Land and condo in bangkok เจ้าของขายเอง,https://www.facebook.com/groups/1139333293238309,bangkok,"sale,condo,house,owner_only",,
Owner Post ซื้อ ขาย เช่า คอนโด,https://www.facebook.com/groups/ownerpost,,"rent,sale,condo,owner_only",,
Owner Post บ้าน ที่ดิน คอนโด เจ้าของโพสต์เองเท่านั้น,https://www.facebook.com/groups/realestateowner,,"condo,house,owner_only",,
Owner Post เจ้าของปล่อยเช่าคอนโด 业主出租群,https://www.facebook.com/groups/374078016708868,,"rent,condo,owner_only",,
Owner Property Exchange Center เช่า ขายบ้านและคอนโดเฉพาะเจ้าของ,https://www.facebook.com/groups/ownerpropertycenter,,"condo,rent,sale",,
OWNER ซื้อขาย บ้าน ที่ดิน คอนโด สุขุมวิท อ่อนนุช บางนา ศรีนครินทร์ พัฒนาการ,https://www.facebook.com/groups/1425459088205078,"onnut,sukhumvit,bangna","sale,condo,house",,
Owner/Agent ศูนย์กลาง ซื้อ-ขาย-เช่า อสังหา คอนโด บ้านหรู ที่ดิน,https://www.facebook.com/groups/1496737844193611,,"rent,sale,condo,house",,
owneragentpost,https://www.facebook.com/groups/owneragentpost,,agent_ok,,
Park 24 Origin Prompong for rent/sale-พาร์ค 24 ออริจิ้น พร้อมพงษ์ เช่า/ขาย,https://www.facebook.com/groups/665388488620876,,"rent,sale",,
PET FRIENDLY APARTMENT-CONDO-HOUSE,https://www.facebook.com/groups/1637292186544217,,"condo,house",,
Pet friendly condo / house / apartment,https://www.facebook.com/groups/6274545645927547,,"condo,house",,
Pet Friendly Only 🐶 🐱 Bangkok / rent / sale Condo & house,https://www.facebook.com/groups/363740660034611,bangkok,"rent,sale,condo,house",,
Pet-friendly condo apartments Bangkok,https://www.facebook.com/groups/3367900096798184,bangkok,condo,,
Plum Condo Sukhumvit 62 (พลัม คอนโด สุขุมวิท 62),https://www.facebook.com/groups/721058476650453,sukhumvit,condo,,
property exchange center,https://www.facebook.com/groups/property.exchange.center,,"condo,rent,sale",,
propertyDD บ้านดีดี ที่ดินดีดี อสังหาฯดีดี ddproperty,https://www.facebook.com/groups/ddproperty,,house,,
PUBG MOBILE ซื้อขาย-พูดคุย-แลกเปลี่ยน,https://www.facebook.com/groups/1053824272152596,,sale,,
ramkhamhaengbaanchao,https://www.facebook.com/groups/ramkhamhaengbaanchao,ramkhamhaeng,"condo,rent,sale",,
Real Estate Thailand Group,https://www.facebook.com/groups/Thailandrealestate,,,,
realestate bkk,https://www.facebook.com/groups/realestate.bkk,,,,
realestatezonesukhumvit,https://www.facebook.com/groups/realestatezonesukhumvit,sukhumvit,,,
Regent Home Bangna - รีเจ้นท์ โฮม บางนา -ซื้อ ขาย ขายดาวน์,https://www.facebook.com/groups/regenthomebangna,bangna,sale,,
Regent Home Sukhumvit 81 รีเจ้นท์ โฮม สุขุมวิท 81 คอนโดให้เช่า,https://www.facebook.com/groups/541427934434832,sukhumvit,"rent,condo",,
Regent Home Sukhumvit 97/1 รีเจ้นท์ โฮม สุขุมวิท 97/1 คอนโดให้เช่า,https://www.facebook.com/groups/1003089670355835,sukhumvit,"rent,condo",,
Rent / Buy / Sale - Condo & all Property Bangkok,https://www.facebook.com/groups/1619680751629549,bangkok,"rent,sale,condo",,
Rent Bangkok,https://www.facebook.com/groups/1015278671976124,bangkok,rent,,
Rent Property in Bangkok Thailand,https://www.facebook.com/groups/Rentpropertybangkok,bangkok,rent,,
rentalcondo thailand,https://www.facebook.com/groups/rentalcondo.thailand,,"rent,condo",,
renthubratchada,https://www.facebook.com/groups/renthubratchada,ratchada,rent,,
Revo Rocco. ซื้อขาย Toyota,https://www.facebook.com/groups/276448621611241,,sale,,
Rhythm Asoke 2 Condominium for rent/sale-คอนโด ริทึ่ม อโศก 2 เช่า/ขาย/ซื้อ,https://www.facebook.com/groups/620572053102457,asoke,"rent,sale,condo",,
Rhythm Phahon Ari รีทึ่ม พหล อารีย์ รวมทุกการซื้อ ขาย เช่า,https://www.facebook.com/groups/641178556743065,phayathai,"rent,sale",,
Samui RENT BUY SELL for FREE,https://www.facebook.com/groups/samuirentbuysell,,rent,,
Siam Property Exchange Center,https://www.facebook.com/groups/siam.property.thailand,,"condo,rent,sale",,
Siamese Exclusive Queens for rent/sale-ไซมิส เอ๊กซ์คลูซีพ ควีนส์ เช่า/ขาย,https://www.facebook.com/groups/694791588730007,,"rent,sale",,
sukhumvithouse4rent,https://www.facebook.com/groups/sukhumvithouse4rent,sukhumvit,"rent,house",,
Supalai Premier Ratchathewi for rent/sale-ศุภาลัย พรีเมียร์ ราชเทวี เช่า,https://www.facebook.com/groups/1409154902828140,,"rent,sale",,
Supalai Premiere at Asoke for rent/sale-ศุภาลัย พรีเมียร์ แอท อโศก เช่า/ขาย,https://www.facebook.com/groups/520015573281818,asoke,"rent,sale",,
Supalai Veranda Ramkhamhaeng ศุภาลัย เวอเรนด้า รามคำแหง คอนโดให้เช่า,https://www.facebook.com/groups/318257317132277,ramkhamhaeng,"rent,condo",,
Supalai​ Oriental​ Sukhumvit​39CONDO EXCHANGE CENTER: Condos for Rent/Sale,https://www.facebook.com/groups/286283932891221,sukhumvit,"rent,sale,condo",,
SuperLuxury Home and Condo for Sell/Rent - ซื้อขาย/เช่า บ้านหรู คอนโดหรู,https://www.facebook.com/groups/1030824198180093,,"rent,sale,condo,house",,
teedinsiam,https://www.facebook.com/groups/teedinsiam,,,,
Thailand Property,https://www.facebook.com/groups/619287574870180,,"condo,rent,sale",,
Thailand property & Real Estate,https://www.facebook.com/groups/1503588676619731,,"condo,rent,sale",,
Thailand Property Listings,https://www.facebook.com/groups/thailandcondosales,,"sale,condo",,
Thailand Real Estate and Rentals,https://www.facebook.com/groups/realestatethailand,,rent,,
"Thailand Villas, Condos, Homes",https://www.facebook.com/groups/393983667467923,,condo,,
The Address Siam Ratchathewi for rent/sale-ดิ แอดเดรส สยาม ราชเทวี เช่า/ขาย,https://www.facebook.com/groups/529123522373760,,"rent,sale",,
The Base Sukhumvit 77 for rent/sale-เดอะ เบส สุขุมวิท-อ่อนนุช เช่า/ขาย/ซื้อ,https://www.facebook.com/groups/5626563610714081,"onnut,sukhumvit","rent,sale",,
THE LINE Sukhumvit 101 เดอะ ไลน์ สุขุมวิท 101 คอนโดให้เช่า,https://www.facebook.com/groups/768381824191948,sukhumvit,"rent,condo",,
The Lofts Asoke for rent/sale-เดอะ ลอฟท์ อโศก BTS / MRT เช่า/ขาย/ซื้อ,https://www.facebook.com/groups/464550885511773,asoke,"rent,sale",,
The Lumpini 24 for Rent : Post by Owner : Agent welcome,https://www.facebook.com/groups/527603747817435,,rent,,
THE MUVE Bangna เดอะ มูฟ บางนา คอนโดให้เช่า,https://www.facebook.com/groups/3659906770912542,bangna,"rent,condo",,
THE MUVE Bangna เดอะ มูฟ บางนา คอนโดให้เช่า,https://www.facebook.com/groups/1334485550436046,bangna,"rent,condo",,
THE MUVE Ram 22 เดอะ มูฟ ราม 22 คอนโดให้เช่า,https://www.facebook.com/groups/638217174721000,,"rent,condo",,
The Niche Pride Thonglor for rent/sale-เดอะ นิช ไพร์ด ทองหล่อ-เพชรบุรี เช่า,https://www.facebook.com/groups/1600499820388912,thonglor,"rent,sale",,
The Niche Sukhumvit 49 เดอะ นิช สุขุมวิท 49 คอนโดให้เช่า,https://www.facebook.com/groups/817810992864761,sukhumvit,"rent,condo",,
The Parkland Phetkaseam 56 เดอะพาร์คแลนด์ เพชรเกษม 56 คอนโดให้เช่า,https://www.facebook.com/groups/6375761459153376,,"rent,condo",,
The Parkland Phetkasem 56 for rent/sale-เดอะ พาร์คแลนด์ เพชรเกษม เช่า/ขาย,https://www.facebook.com/groups/1231136747538888,,"rent,sale",,
The Politan Rive - Aqua Buy Sell Rent /โพลิแทน รีฟ - อควา ซื้อ ขาย เช่า,https://www.facebook.com/groups/749042779114579,,"rent,sale",,
The Privacy Rama 9 for rent/sale-เดอะไพรเวซี่ พระราม 9 เช่า/ขาย/ซื้อ,https://www.facebook.com/groups/1244733759435233,rama9,"rent,sale",,
The Tree Pattanakarn - Ekkamai เดอะ ทรี พัฒนาการ - เอกมัย คอนโดให้เช่า,https://www.facebook.com/groups/400520415577042,ekamai,"rent,condo",,
The Tree Pattanakarn - Ekkamai เดอะ ทรี พัฒนาการ - เอกมัย คอนโดให้เช่า,https://www.facebook.com/groups/584294293232480,ekamai,"rent,condo",,
Thru Thonglor for rent/sale-คอนโด ทรู ทองหล่อ เช่า/ขาย/ซื้อ,https://www.facebook.com/groups/1223450505052292,thonglor,"rent,sale,condo",,
TOYOTA HILUX REVO-ห้องซื้อ-ขาย,https://www.facebook.com/groups/689092531285392,,sale,,
TV-ทีวี-มือ1 TV-ทีวี-มือ2 ซื้อขาย TV-ทีวี โทรทัศน์ ราคาถูก สมาร์ททีวี ราคาถ,https://www.facebook.com/groups/520050711008696,,sale,,
U Delight Residence for rent/sale-ยูดีไลท์ เรสซิเดนซ์ พัฒนาการ เช่า/ขาย,https://www.facebook.com/groups/udelight.residence.pattanakarn,,"rent,sale",,
Vtara Sukhumvit 36 Thonglor for rent/sale-วีธารา สุขุมวิท 36 ทองหล่อ เช่า,https://www.facebook.com/groups/1269793243854307,"thonglor,sukhumvit","rent,sale",,
White List ช่าง แม่บ้าน ฝ่ายซ่อมบำรุง,https://www.facebook.com/groups/25818318121085902,,house,,
whoknoes,https://www.facebook.com/groups/whoknoes,,,,
Wish Signature Midtown Siam ครบเครื่องทุกการซื้อ ขาย เช่า,https://www.facebook.com/groups/583839655671828,,"rent,sale",,
WYNE Sukhumvit Condo Prakanong for rent/sale-วายน์ สุขุมวิท พระโขนง เช่า/,https://www.facebook.com/groups/1448946705926035,sukhumvit,"rent,sale,condo",,
"กลุ่ม ""ขาย ให้เช่า Life Ladprao ไลฟ์ ลาดพร้าว""",https://www.facebook.com/groups/394788078158094,ladprao,"rent,sale",,
"กลุ่ม ""ให้เช่า ขาย Noble Revolve Ratchada โนเบิล รีวอลฟ์ รัชดา""",https://www.facebook.com/groups/608811559804002,ratchada,"rent,sale",,
กลุ่ม โกดังให้เช่า,https://www.facebook.com/groups/124109754710416,,rent,,
กลุ่มงานเฟอร์นิเจอร์บิ้วอิน และ งานคอนโด,https://www.facebook.com/groups/1828866020729628,,condo,,
กลุ่มช่างไม้.ช่างสี.งานเฟอร์นิเจอร์บิ้วอิน..เพื่อการตกแต่งบ้านพักอาศัย,https://www.facebook.com/groups/2081388215469888,,house,,
กลุ่มซื้อ ขาย SUPALAI Premier Si Phraya - Samyan,https://www.facebook.com/groups/1365221323669316,,sale,,
กลุ่มซื้อขายแลกเปลี่ยน Modiz Rhyme รามคำแหง,https://www.facebook.com/groups/283245439523245,ramkhamhaeng,sale,,
กลุ่มหารถขนของ ย้ายหอ ย้ายบ้าน ขนของไปทิ้ง กรุงเทพและปริมณฑล,https://www.facebook.com/groups/3299113830143580,bangkok,house,,
ขาย / ให้เช่า บ้าน - ปากเกร็ด นนทบุรี,https://www.facebook.com/groups/414569753074524,,"rent,sale,house",,
ขาย ทรัพย์ประมูล บ้าน คอนโด ที่ดิน ทาวเฮ้าส์ อพาเม้นท์ กรุงเทพฯ ปริมณฑล,https://www.facebook.com/groups/3140420919404360,bangkok,"sale,condo,house",,
ขาย บ้าน ที่ดิน นาคนิวาส ลาดพร้าว วังหิน โชคชัย4,https://www.facebook.com/groups/578236113955626,ladprao,"sale,house",,
ขาย บ้าน ที่ดิน นาคนิวาส ลาดพร้าว วังหิน โชคชัย4 เจ้าของขายเอง,https://www.facebook.com/groups/288238919098929,ladprao,"sale,house",,
ขาย ปล่อยเช่า คอนโด โซนบางจาก ปุณณวิถี อุดมสุข บางนา แบริ่ง สำโรง ใกล้เคียง,https://www.facebook.com/groups/bangkokcondorealestateagent,bangna,"rent,sale,condo",,
ขาย เช่า คอนโด กรุงเทพ,https://www.facebook.com/groups/770357389784713,bangkok,"rent,sale,condo",,
ขาย เช่า คอนโด กรุงเทพ โซนห้วยขวาง รัชดา สุทธิสาร,https://www.facebook.com/groups/1965252317136254,"huaikhwang,ratchada","rent,sale,condo",,
ขาย เช่า คอนโด ย่านราชเทวี พญาไท,https://www.facebook.com/groups/614164007130958,phayathai,"rent,sale,condo",,
ขาย เช่า บ้าน คอนโด ที่ดิน กรุงเทพ ต่างจังหวัด,https://www.facebook.com/groups/THAICONDOMARKET,bangkok,"rent,sale,condo,house",,
ขาย เช่า อสังหาทุกประเภท กรุงเทพและปริมณฑล,https://www.facebook.com/groups/398135084085578,bangkok,"rent,sale",,
ขาย เช่า อาคารพาณิชย์ ใน กทม.,https://www.facebook.com/groups/773124402855050,,"rent,sale",,
ขาย เช่า เดอะเบส พาร์คเวสต์ The Base Park West Sukhumvit 77,https://www.facebook.com/groups/659514814664474,sukhumvit,"rent,sale",,
ขาย เซ้ง คลินิกความงาม อสังหาริมทรัพย์,https://www.facebook.com/groups/1004596887230428,,sale,,
ขาย ให้เช่า โกดัง โรงงาน คลังสินค้า,https://www.facebook.com/groups/2721429551442936,,"rent,sale",,
ขาย-เช่า คฤหาสน์ บ้านหรู ประเทศไทย,https://www.facebook.com/groups/479191077380775,,"rent,sale,house",,
ขาย-เช่า คอนโด ย่านพระราม 9 ห้วยขวาง รัชดา Sell Buy Rent Condominium Rama9,https://www.facebook.com/groups/529483437422687,"rama9,huaikhwang,ratchada","rent,sale,condo",,
ขาย/ซื้อ/เช่า พาร์ค ออริจิ้น พร้อมพงษ์-Park Origin Phrom Phong,https://www.facebook.com/groups/261123366365205,,"rent,sale",,
ขายกิจการ ขายโรงงาน หานักลงทุน,https://www.facebook.com/groups/1345787426280827,,sale,,
ขายคฤหาสน์หรู บ้านหรู บ้านเศรษฐี บ้านสวย บ้านคุณภาพ,https://www.facebook.com/groups/714099783968504,,"sale,house",,
ขายคอนโด ราคา หลักแสน​ ถึงหลัก​ ล้าน​ มือ 2 รีโนเวทใหม่ แนวรถไฟฟ้า,https://www.facebook.com/groups/2264694857253769,,"sale,condo",,
ขายที่ดินนนทบุรี​ เจ้าของขายเอง,https://www.facebook.com/groups/164960718881560,,sale,,
ขายบ้าน ที่ดิน คอนโด กรุงเทพ ปริมณฑล,https://www.facebook.com/groups/540132249918267,bangkok,"sale,condo,house",,
ขายบ้านมือสอง กรุงเทพมหานคร และปริมณฑล,https://www.facebook.com/groups/1014448843214901,bangkok,"sale,house",,
ขายบ้านมือสอง รามคำแหง สะพานสูง พัฒนาการ อ่อนนุช ศรีนครินทร์ บางนา,https://www.facebook.com/groups/1591659951258195,"onnut,ramkhamhaeng,bangna","sale,house",,
ขายบ้านหรู คฤหาสน์หรู ที่ดินราคาสูงทั่วประเทศ,https://www.facebook.com/groups/721123843331842,,"sale,house",,
ขายบ้านเศรษฐี คฤหาสน์หรู กรุงเทพ-ปริมณฑล และ ทั่วประเทศ,https://www.facebook.com/groups/1139521147037898,bangkok,"sale,house",,
ขายรถยนต์มือสอง รถบ้านราคาถูก เจ้าของขายเอง,https://www.facebook.com/groups/1714813178836977,,"sale,house",,
ขายรถราคาตัด,https://www.facebook.com/groups/454660448667021,,sale,,
ขายเช่าบ้าน ที่ดินเปล่า กรุงเทพกรีฑา พระราม9,https://www.facebook.com/groups/632111295636794,rama9,"rent,sale,house",,
ขายเช่าเซ้งกิจการเซ้งร้านด่วน,https://www.facebook.com/groups/460576514944043,,"rent,sale",,
ขายแอร์มือสอง รับชื้อแอร์เก่า,https://www.facebook.com/groups/914373028708507,,sale,,
ขายโล๊ะของเหลือใช้ที่บ้านทุกอย่าง,https://www.facebook.com/groups/213542723086128,,"sale,house",,
ขายไอโฟน มือ1 มือ2 ราคาถูก คุณภาพดี✅📲🔋,https://www.facebook.com/groups/970531267084530,,sale,,
คนเช่าตามหาห้อง แถวสุทธิสาร ห้วยขวาง รัชดา พระราม9,https://www.facebook.com/groups/700053357211566,"rama9,huaikhwang,ratchada",rent,,
คอนโด นนทบุรี งามวงศ์วาน แจ้งวัฒนะ รัตนาธิเบศร์ ปากเกร็ด ติวานนท์ บางใหญ่,https://www.facebook.com/groups/1517072382230034,ngamwongwan,condo,,
คอนโด บ้าน เช่า ขาย ลาดพร้าว รามคำแหง บางกะปื,https://www.facebook.com/groups/432283252004273,"ladprao,ramkhamhaeng","rent,sale,condo,house",,
คอนโด บ้าน เช่า/ขาย ลาดพร้าว บางกระปิ รามคำแหง คลองจั่น,https://www.facebook.com/groups/237180325208564,"ladprao,ramkhamhaeng","rent,sale,condo,house",,
คอนโด พระราม 3 (RAMA III Condo for rent),https://www.facebook.com/groups/162873490134778,,"rent,condo",,
คอนโด รามคำแหง หัวหมาก ให้เช่า ราคาถูก,https://www.facebook.com/groups/953439065689897,ramkhamhaeng,"rent,condo",,
คอนโด-บ้านให้เช่า นนทบุรี( เจ้าของปล่อยเช่า),https://www.facebook.com/groups/579112900980977,,"rent,condo,house",,
คอนโดน่าอยู่โซนสาทร สีลม พระราม3 เจริญนคร,https://www.facebook.com/groups/sathornsilomrama3condocenter,"silom,thonburi",condo,,
คอนโดรามคำแหง ลาดพร้าว บางกะปิ นวมินทร์ รามอินทรา,https://www.facebook.com/groups/164749053377751,"ladprao,ramkhamhaeng",condo,,
คอนโดรามคำแหง หัวหมาก บางกะปิ เสรีไทย สวนหลวง ศรีนครินทร์ พัฒนาการ อ่อนนุช,https://www.facebook.com/groups/8049127508471447,"onnut,ramkhamhaeng",condo,,
คอนโดหลักสี่ ดอนเมือง แจ้งวัฒนะ ปากเกร็ด เมืองทอง นนทบุรี,https://www.facebook.com/groups/786705512263657,,condo,,
คอนโดห้อง 2 ชั้น DUO SPACE/DUPLEX/MOFF/LOFT/VERTIPLEX เช่า/ขาย,https://www.facebook.com/groups/1816055691913118,,"rent,sale,condo",,
คอนโดแบบ สองห้องนอนขายและเช่า,https://www.facebook.com/groups/140806518232405,,"rent,sale,condo",,
คอนโดใกล้เกษตรศาสตร์ ศรีปทุมบางเขน แนวBTSสะพานควาย-สะพานใหม่ จตุจักร,https://www.facebook.com/groups/224427780293431,,condo,,
คอนโดให้เช่า,https://www.facebook.com/groups/115184529165009,,"rent,condo",,
คอนโดให้เช่า พระราม 3,https://www.facebook.com/groups/475996423572254,,"rent,condo",,
คอนโดให้เช่า รัชดา,https://www.facebook.com/groups/3102539220067881,ratchada,"rent,condo",,
คอนโดให้เช่า ราชเทวี,https://www.facebook.com/groups/590939995399426,,"rent,condo",,
คอนโดให้เช่า สาทร,https://www.facebook.com/groups/307070700755476,silom,"rent,condo",,
งานบ้านที่รัก,https://www.facebook.com/groups/219194202444930,,house,,
จำนอง ขายฝาก จำนำ แปะ อสังหาริมทรัพย์ทั่วประเทศ,https://www.facebook.com/groups/562708843920682,,sale,,
จุฬา-สามย่าน Condo chula exchange center,https://www.facebook.com/groups/777544906799723,,condo,,
ชีวาทัย ฮอลล์มาร์ค ลาดพร้าว - โชคชัย 4 คอนโดให้เช่า,https://www.facebook.com/groups/628638535770027,ladprao,"rent,condo",,
ชื้อ ขายรถยนต์มือสอง,https://www.facebook.com/groups/1181485645317871,,sale,,
ซอยมิสทีน - เคหะร่มเกล้า ซื้อ/ขาย/เช่า ที่ดิน บ้าน...,https://www.facebook.com/groups/450315086027874,,"rent,sale,house",,
ซื้อ ขาย บ้านมือสอง สายไหม หทัยราษฎร์ สุขาภิบาล5 รามอินทรา,https://www.facebook.com/groups/388846856453127,,"sale,house",,
ซื้อ ขาย ปอร์เช่ Porsche Market มือสอง ป้ายแดง,https://www.facebook.com/groups/1702218976623000,,sale,,
ซื้อ ขาย รถกระบะมือสอง รถกระบะสร้างตัว,https://www.facebook.com/groups/2479070169076646,,sale,,
"ซื้อ ขาย ล้อ ยาง 19"" 20"" เท่านั้น",https://www.facebook.com/groups/443974705721681,,sale,,
ซื้อ ขาย เช่า คอนโด Starview พระราม3,https://www.facebook.com/groups/114888355785844,,"rent,sale,condo",,
ซื้อ ขาย เช่า คอนโดย่านอารีย์ BTS Ari,https://www.facebook.com/groups/1737403363136570,phayathai,"rent,sale,condo",,
ซื้อ ขาย เช่า คอนโดใกล้บีทีเอสอุดมสุข บางนา แบริ่ง,https://www.facebook.com/groups/680489632468885,bangna,"rent,sale,condo",,
ซื้อ ขาย เช่า บ้าน คอนโด BTS สุขุมวิท ทองหล่อ อ่อนนุช อุดมสุข สำโรง ปากน้ำ,https://www.facebook.com/groups/condo.dd,"thonglor,onnut,sukhumvit,bangna",condo,,
ซื้อ ขาย เช่า บ้าน คอนโด ใกล้ MRT BTS ARL/Condo House Exchange Center,https://www.facebook.com/groups/bangkokcondo.zone3,bangkok,condo,,
ซื้อ ขาย เช่าคอนโด ขายเอง Owner,https://www.facebook.com/groups/1289950888832290,,"rent,sale,condo",,
ซื้อ ขาย เฟอร์นิเจอร์ ของแต่งบ้าน มือ1 มือ2 ราคาถูก,https://www.facebook.com/groups/1142033023016140,,"sale,house",,
ซื้อ ขาย แลก โช้ค สปริงเท่านั้น,https://www.facebook.com/groups/1818634755029377,,sale,,
ซื้อ ขาย แลกเปลี่ยน ทะเบียนรถสวย,https://www.facebook.com/groups/747045999354169,,sale,,
ซื้อ ขาย ให้เช่า ELIO DEL RAY Sukhumvit 64 เอลลิโอ เดล เรย์ สุขุมวิท 64,https://www.facebook.com/groups/1002731443522184,sukhumvit,"rent,sale",,
ซื้อ ขาย ให้เช่า The Muve บางนา,https://www.facebook.com/groups/238921507661006,bangna,"rent,sale",,
ซื้อ ขาย ให้เช่า อสังหาริมทรัพย์ ทุกทำเลทั่วไทย ลงประกาศฟรี!!,https://www.facebook.com/groups/W3Living,,"rent,sale",,
ซื้อ ขายบ้าน และ ที่ดิน กทม นนทบุรี ปทุมธานี นครนายก,https://www.facebook.com/groups/landsforsale,,"sale,house",,
ซื้อ'''ขาย'''แม็กเดิมยางเดิม''ติดรถ,https://www.facebook.com/groups/1593306134238301,,sale,,
ซื้อ-ขาย - โทรศัพท์ ไอแพด มือ1-2 ผ่อน - สด ✅📞,https://www.facebook.com/groups/973578603118611,,sale,,
"ซื้อ-ขาย iPhone, iPad, AirPods มือสอง (ประเทศไทย)",https://www.facebook.com/groups/139234440025745,,sale,,
"ซื้อ-ขาย iPhone, iPad, AirPods มือสอง (ประเทศไทย) V2",https://www.facebook.com/groups/2000459436894086,,sale,,
"ซื้อ-ขาย iPhone​, iPad​ ไอโฟน​,ไอแพด มือ1-มือ2",https://www.facebook.com/groups/380069290816499,,sale,,
ซื้อ-ขาย บ้าน คอนโด มือสองกรุงเทพ ปริมณฑล,https://www.facebook.com/groups/511373936713820,bangkok,"sale,condo,house",,
ซื้อ-ขาย บ้านบางใหญ่ บางบัวทอง นนทบุรี ลงขายฟรี,https://www.facebook.com/groups/1432583150894979,,"sale,house",,
ซื้อ-ขาย บ้านและที่ดินเกษตร-นวมินทร์ รามอินทรา สายไหม,https://www.facebook.com/groups/369582792748372,,"sale,house",,
ซื้อ-ขาย รถไฟฟ้า มือสอง ThaiEV2Car.com,https://www.facebook.com/groups/thaiev2car,,sale,,
ซื้อ-ขาย เครื่องใช้ไฟฟ้ามือ2,https://www.facebook.com/groups/872769602781754,,sale,,
ซื้อ-ขาย แม็กซิ่ง-ยาง% แม็กเดิม ถอดป้ายแดง ราคาถูก มือ1และมือ2,https://www.facebook.com/groups/152834838469274,,sale,,
ซื้อ-ขาย-เช่า บ้าน คอนโด ที่ดิน กรุงเทพ,https://www.facebook.com/groups/360639508893447,bangkok,"rent,sale,condo,house",,
ซื้อ-ขาย-เช่า อสังหาริมทรัพย์ เจ้าของขายเอง,https://www.facebook.com/groups/719012528287648,,"rent,sale",,
ซื้อ-ขายรถยุโรปมือสอง,https://www.facebook.com/groups/carshow,,sale,,
ซื้อ-ขายโน๊ตบุ๊ค คอมพิวเตอร์มือสองราคาดี,https://www.facebook.com/groups/194395815191762,,sale,,
ซื้อขาย ID PUBG MOBILE by RALYN,https://www.facebook.com/groups/291375610541828,,sale,,
ซื้อขาย iPhone - iPad มือสอง (ประเทศไทย),https://www.facebook.com/groups/301844711938869,,sale,,
ซื้อขาย iPhone 17 ProMax  iPhone 16 ProMax  15 ProMax in Thailand,https://www.facebook.com/groups/558776155062204,,sale,,
ซื้อขาย กระบะเกียร์ออโต้ 4 ประตู แคป และตอนเดียว ทุกยี่ห้อ ทั่วไทย,https://www.facebook.com/groups/1774803026627187,,sale,,
ซื้อขาย ของใช้ในบ้านมือสอง,https://www.facebook.com/groups/1937667219906870,,"sale,house",,
